,instance_name,damodaran_min,damodaran_mean,DA_time
487,50J_10p_3m_10%_5s-3.dzn,33,34.5,1.4803203344345093
488,50J_10p_3m_10%_5s-4.dzn,32,34.0,1.5583252906799316
489,50J_10p_3m_10%_5s-5.dzn,36,36.833333333333336,1.5066468715667725
490,50J_10p_3m_5%_20s-1.dzn,60,62.666666666666664,1.7242095073064168
491,50J_10p_3m_5%_20s-2.dzn,52,53.833333333333336,1.534141977628072
492,50J_10p_3m_5%_20s-3.dzn,55,56.666666666666664,1.6022049983342488
493,50J_10p_3m_5%_20s-4.dzn,60,61.833333333333336,1.6297665039698284
494,50J_10p_3m_5%_20s-5.dzn,50,53.0,1.6150501569112141
495,50J_10p_3m_5%_5s-1.dzn,27,29.666666666666668,1.5923104286193848
496,50J_10p_3m_5%_5s-2.dzn,27,27.833333333333332,1.4801080624262493
497,50J_10p_3m_5%_5s-3.dzn,27,30.666666666666668,1.4684987862904866
498,50J_10p_3m_5%_5s-4.dzn,25,27.0,1.5348083178202312
499,50J_10p_3m_5%_5s-5.dzn,25,27.166666666666668,1.5100907882054646
500,50J_10p_3m_50%_20s-1.dzn,129,129.0,1.4635072946548462
501,50J_10p_3m_50%_20s-2.dzn,140,141.0,1.5692431926727295
502,50J_10p_3m_50%_20s-3.dzn,131,131.0,1.4569342931111653
503,50J_10p_3m_50%_20s-4.dzn,156,156.0,1.6137932936350505
504,50J_10p_3m_50%_20s-5.dzn,138,138.0,1.4423676331837971
505,50J_10p_3m_50%_5s-1.dzn,167,167.0,1.4914584557215373
506,50J_10p_3m_50%_5s-2.dzn,122,122.16666666666667,1.5034478505452473
507,50J_10p_3m_50%_5s-3.dzn,155,155.0,1.5121432542800903
508,50J_10p_3m_50%_5s-4.dzn,154,154.0,1.4897748231887817
509,50J_10p_3m_50%_5s-5.dzn,133,134.16666666666666,1.450799862543742
510,50J_10p_5m_10%_20s-1.dzn,37,39.5,1.5904810031255086
511,50J_10p_5m_10%_20s-2.dzn,45,47.666666666666664,1.565688172976176
512,50J_10p_5m_10%_20s-3.dzn,43,44.333333333333336,1.649683157602946
513,50J_10p_5m_10%_20s-4.dzn,47,48.666666666666664,1.7604410250981648
514,50J_10p_5m_10%_20s-5.dzn,47,47.333333333333336,1.7967222929000854
515,50J_10p_5m_10%_5s-1.dzn,31,32.166666666666664,1.4689569473266602
516,50J_10p_5m_10%_5s-2.dzn,36,36.333333333333336,1.5653600295384724
517,50J_10p_5m_10%_5s-3.dzn,33,34.5,1.5094356536865234
518,50J_10p_5m_10%_5s-4.dzn,32,33.0,1.584645390510559
519,50J_10p_5m_10%_5s-5.dzn,35,36.166666666666664,1.537001371383667
520,50J_10p_5m_5%_20s-1.dzn,39,41.166666666666664,1.8322211503982544
521,50J_10p_5m_5%_20s-2.dzn,34,35.833333333333336,1.6105156342188518
522,50J_10p_5m_5%_20s-3.dzn,36,37.833333333333336,1.681027849515279
523,50J_10p_5m_5%_20s-4.dzn,38,39.666666666666664,1.7352081934611003
524,50J_10p_5m_5%_20s-5.dzn,33,34.666666666666664,1.6916850010553997
525,50J_10p_5m_5%_5s-1.dzn,23,23.833333333333332,1.622231125831604
526,50J_10p_5m_5%_5s-2.dzn,22,22.333333333333332,1.507832447687785
527,50J_10p_5m_5%_5s-3.dzn,25,25.0,1.4926459789276123
528,50J_10p_5m_5%_5s-4.dzn,23,23.166666666666668,1.5612664222717285
529,50J_10p_5m_5%_5s-5.dzn,23,23.666666666666668,1.52272895971934
530,50J_10p_5m_50%_20s-1.dzn,129,129.0,1.5751557350158691
531,50J_10p_5m_50%_20s-2.dzn,140,140.0,1.7335402965545654
532,50J_10p_5m_50%_20s-3.dzn,131,131.0,1.5821696917215984
533,50J_10p_5m_50%_20s-4.dzn,156,156.0,1.7496380011240642
534,50J_10p_5m_50%_20s-5.dzn,138,138.0,1.5440088510513306
535,50J_10p_5m_50%_5s-1.dzn,167,167.16666666666666,1.5172748565673828
536,50J_10p_5m_50%_5s-2.dzn,122,122.0,1.5304508209228516
537,50J_10p_5m_50%_5s-3.dzn,155,155.0,1.5413436492284138
538,50J_10p_5m_50%_5s-4.dzn,154,154.0,1.5142385164896648
539,50J_10p_5m_50%_5s-5.dzn,133,134.0,1.461350719134013
540,50J_30p_3m_10%_20s-1.dzn,168,175.66666666666666,1.492339809735616
541,50J_30p_3m_10%_20s-2.dzn,175,185.66666666666666,1.7036499579747517
542,50J_30p_3m_10%_20s-3.dzn,169,175.33333333333334,1.5866690079371135
543,50J_30p_3m_10%_20s-4.dzn,170,177.66666666666666,1.6583733161290486
544,50J_30p_3m_10%_20s-5.dzn,168,174.33333333333334,1.56355881690979
545,50J_30p_3m_10%_5s-1.dzn,105,106.83333333333333,1.5091193517049153
546,50J_30p_3m_10%_5s-2.dzn,115,116.5,1.5460309584935505
547,50J_30p_3m_10%_5s-3.dzn,100,101.0,1.44852880636851
548,50J_30p_3m_10%_5s-4.dzn,106,108.0,1.5202833811442058
549,50J_30p_3m_10%_5s-5.dzn,97,98.83333333333333,1.5048343340555828
550,50J_30p_3m_5%_20s-1.dzn,153,160.83333333333334,1.5939433177312214
551,50J_30p_3m_5%_20s-2.dzn,138,146.66666666666666,1.5205775499343872
552,50J_30p_3m_5%_20s-3.dzn,187,192.83333333333334,1.5947566429773967
553,50J_30p_3m_5%_20s-4.dzn,180,188.66666666666666,1.6200358072916667
554,50J_30p_3m_5%_20s-5.dzn,151,158.16666666666666,1.658882975578308
555,50J_30p_3m_5%_5s-1.dzn,79,88.5,1.5432071288426716
556,50J_30p_3m_5%_5s-2.dzn,69,76.83333333333333,1.5179036060969036
557,50J_30p_3m_5%_5s-3.dzn,80,86.83333333333333,1.4819668531417847
558,50J_30p_3m_5%_5s-4.dzn,74,84.5,1.4943037033081055
559,50J_30p_3m_5%_5s-5.dzn,75,84.83333333333333,1.6056146621704102
560,50J_30p_3m_50%_20s-1.dzn,441,441.0,1.4421018759409587
561,50J_30p_3m_50%_20s-2.dzn,374,377.3333333333333,1.431085228919983
562,50J_30p_3m_50%_20s-3.dzn,351,351.0,1.4761831760406494
563,50J_30p_3m_50%_20s-4.dzn,371,376.8333333333333,1.4841827154159546
564,50J_30p_3m_50%_20s-5.dzn,379,379.0,1.405967911084493
565,50J_30p_3m_50%_5s-1.dzn,410,411.8333333333333,1.4801623423894246
566,50J_30p_3m_50%_5s-2.dzn,356,360.5,1.4905804793039958
567,50J_30p_3m_50%_5s-3.dzn,385,385.0,1.5020517110824585
568,50J_30p_3m_50%_5s-4.dzn,404,405.0,1.440339167912801
569,50J_30p_3m_50%_5s-5.dzn,434,435.6666666666667,1.4608687957127888
570,50J_30p_5m_10%_20s-1.dzn,116,121.66666666666667,1.586147626241048
571,50J_30p_5m_10%_20s-2.dzn,116,122.16666666666667,1.8172011375427246
572,50J_30p_5m_10%_20s-3.dzn,116,119.33333333333333,1.7074090639750164
573,50J_30p_5m_10%_20s-4.dzn,117,120.0,1.786776343981425
574,50J_30p_5m_10%_20s-5.dzn,111,118.16666666666667,1.671151081720988
575,50J_30p_5m_10%_5s-1.dzn,102,104.66666666666667,1.5288222233454387
576,50J_30p_5m_10%_5s-2.dzn,115,115.16666666666667,1.572274088859558
577,50J_30p_5m_10%_5s-3.dzn,100,100.66666666666667,1.477449854214986
578,50J_30p_5m_10%_5s-4.dzn,105,105.83333333333333,1.548416296641032
579,50J_30p_5m_10%_5s-5.dzn,93,95.5,1.5386331876118977
580,50J_30p_5m_5%_20s-1.dzn,100,105.0,1.6769917011260986
581,50J_30p_5m_5%_20s-2.dzn,91,97.16666666666667,1.6066039403279622
582,50J_30p_5m_5%_20s-3.dzn,122,127.33333333333333,1.6864569584528606
583,50J_30p_5m_5%_20s-4.dzn,121,125.66666666666667,1.7081990242004395
584,50J_30p_5m_5%_20s-5.dzn,100,103.5,1.7494498491287231
585,50J_30p_5m_5%_5s-1.dzn,65,69.66666666666667,1.565879464149475
586,50J_30p_5m_5%_5s-2.dzn,55,59.833333333333336,1.536723295847575
587,50J_30p_5m_5%_5s-3.dzn,70,71.33333333333333,1.5130305290222168
588,50J_30p_5m_5%_5s-4.dzn,70,71.5,1.5403402249018352
589,50J_30p_5m_5%_5s-5.dzn,66,67.5,1.636233647664388
590,50J_30p_5m_50%_20s-1.dzn,441,441.0,1.536141077677409
591,50J_30p_5m_50%_20s-2.dzn,374,375.0,1.5398244460423787
592,50J_30p_5m_50%_20s-3.dzn,351,351.0,1.588926633199056
593,50J_30p_5m_50%_20s-4.dzn,369,374.5,1.593839168548584
594,50J_30p_5m_50%_20s-5.dzn,379,379.0,1.498679558436076
595,50J_30p_5m_50%_5s-1.dzn,410,412.6666666666667,1.5022132794062297
596,50J_30p_5m_50%_5s-2.dzn,355,359.5,1.5280841986338298
597,50J_30p_5m_50%_5s-3.dzn,385,385.0,1.5289082924524944
598,50J_30p_5m_50%_5s-4.dzn,404,405.5,1.4618563254674275
599,50J_30p_5m_50%_5s-5.dzn,434,434.0,1.4807558457056682
